enter,review,label
COUPANG,복지가 조금 부족하다.외국인을 더 우대해주는 느낌!영어 못하는 분은 힘들어질 수 있음,0
COUPANG,"시스템이 잘 형성되어 있지 않고, 쭉 형성 안될 각. 눈앞에 문제만 해결하면 되는 회사 분위기",0
COUPANG,줏대 없으며 사공이 많으며 근로기준법 52시간특히 지키지 않고 실험실에든 쥐 처럼 일함.동의나 의견도없음 그냥 실행하고 굴림 베타테스트없음 정말 인내심 많아아함 ,0
COUPANG,생각하고 들어갔던것보다 일이 많이 힘들었다매일 할당 채우느라 힘들었음,0
COUPANG,경력직이아니면 작은 월급입니다. 경력직아니면 비추입니다.,0
COUPANG,체계화가안되어서 매일 매주 매달 기준이바뀌고 업무가 계속 증가하는데 그에따른 보상이없음,0
COUPANG,하루하루 비즈니스가 급변하는 회사라 안정감을 추구하는 본인에게는 따라가기가 힘듬,0
COUPANG,"성과 압박, 무대책, 급여, 보너스 극강으로 적음, 명절 선물 쿠팡캐시, 수평적이나 젊은 꼰대 많음, 전 직장 같은 회사 출신 많음, 물 타기, 애사심이 안 생김",0
COUPANG,무기한 재택하면서 워라벨이 파괴됨복지라 할만것이 없음,0
COUPANG,"부바부 차별이 심해서 열심히 해도 성과, 복지가 다르다",0
COUPANG,워라밸이 있다없다 하는 5분 대기조 같은 삶편한부서는 계속 편하고 아닌 부서는 1년365일 25/7 휴대폰을 놓지못함,0
COUPANG,위로 가면 갈 수록 높아지는 스트레스헤드가 오래 버티지를 못함 ,0
COUPANG,업무강도가 높아 일에 고됨을 느끼고 육체적으로 한계를 느낀다,0
COUPANG,1 무조건 일 일 일2 생산성을 근무 시간 내내 체크 당하고 감시당하는 기분3 기존 정규직과 경쟁하여 정규직 전환 기회를 얻어야 하는 신입4  그렇게 일만 주구 장창 하던 사람들이 정규직 되서 관리직 하고 있으니 숨이 턱 막히는 근무시간,0
COUPANG,위의 업무를 수행할 수 있는 리소스 투입이 없음개인주의라 소속감이 적은 회사밤낮 구분없이 일하는 회사,0
COUPANG,- 단점은 주변에 엄청난 맛집이 많지 않습니다. 그리고 임직원이 많아서 엘리베이터 이용시 시간이 걸립니다.  ,0
COUPANG,아직 잘 모르겠음서울이라 차가 많이 막힌다는 점...,0
COUPANG,업무 강도가 낮지않음복지 거의 없음다른팀과 협업이 잦은데 외국인이 많다통역팀이 존재하지만 확실히 한계가 있음,0
COUPANG,비개발직군이라면 모두가 공감할 연봉이나 복지가 아주 미흡한 수준,0
COUPANG,"워라벨없음, 퇴근없음 24시간 5분대기조. 정말 일을사랑하는 사람만",0
COUPANG,빠르게 프로젝트 진행을 하다보면 체계없이 진행되기도 한다.,0
COUPANG,일이 정말 많고 야근도 많은데 그만한 보상은 글쎄요.. 사람들도 여유가 없는 거 같아서 아쉽습니다.,0
COUPANG,워라벨 보장이 안됨.. 매일 영혼이 갈림.. 야근의 연속..,0
COUPANG,"케바케이지만 팀별분위기 너무다름, 커리어에 도움이 될지는 미지수",0
COUPANG,팀바팀이지만 저희 같은 경우엔 퇴근 시간 이후에도 업무를 보는 일이 가끔 있습니다. ,0
COUPANG,"프로젝트, 이슈마다 잡히는 회의가 많아 정작 업무할 시간이 부족한 경우가 종종 있음. 하나의 이슈 해결을 위해서도 여러 팀의 이해관계가 얽혀있어 쉽게 해결하기 어려운 경우가 많은듯함.",0
COUPANG,일하는 사람은 일하고 아닌 사람은 놀고부서별 업무강도 상이,0
COUPANG,일단 일이 정말 많습니다. 일을 끝내야겠다는 생각을 가지고 계시는 분들이라면 정말 끝없이 일을 해야 합니다. 물론 그 중에는 마이웨이로 안하시는 분들이 있는데 팀장들이 보통 이런 분들 터치 안해서 업무량 배분에 문제가 많습니다.연봉협상 잘 못하고 들어오면 연봉도 볼 것 없고요.,0
COUPANG,"뉴스로만 보던 스트레스사,과로사를 현실에서 실감할 수 있음워라벨? 그런거 없다 9시30분출근 22시퇴근이 보편화되어있다.",0
COUPANG,일하며 쌓인피로 주말에 풀어볼까 하는순간 실종된 나의주말,0
COUPANG,"대신 그 널널한 근무시간에 아무것도하지않고 시간만 때운다면 도태하게됌. 즉 free하지만, 자신이 스스로 성장해야함",0
COUPANG,"생각보다 급여가 짬, 발전가능성은 스스로 조직내에서 기회를 보고 찾아야 함",0
COUPANG,많이 힘듬 몸 다치면 손해정치질하는 사람있어서 스트레스 심함...등등,0
COUPANG,"고인물들의 단순 무식 업무 진행. 사업계획, 월별 계획, 타겟 설정 논리가 없음. 윗사람이 정해주는 대로만 방향 설정 후 에임하이라는 명분 앞세워 업무 전개",0
COUPANG,수평적인 문화를 지항하지만 경직된 부분이 보일때도 있음,0
COUPANG,짠 월급 짜도 너무 짬 대졸하고 이 돈 받나 현타올 수 있음,0
COUPANG,프로세스들이 너무 많아져 업무량 부하가 큼프로세스가 늘어난 만큼 퇴근시간이 늦어짐사람 귀한 줄 모르고 막 갈아넣는 회사,0
COUPANG,주먹구구식 정책으로 피해는 고스란히 직원들이 받는 경우가 많음,0
COUPANG,급여가 진짜 짬거의 최저 수준정규직 전환율 정확히 파악 불가,0
COUPANG,이국시답게너말고도올사람많다외국계기업단점+국내기업단점의놀라운 콜라보수직문화,0
COUPANG,프로세스가 잘 안잡혀있다는 얘기가 많은데 사람에따라 장점 혹은 단점이 될 수 있을것 같음,0
COUPANG,비개발직군에 처우가 아쉽다(급여)회사에 규모에 비해 복지가 크게 좋지 않다.,0
COUPANG,젊은 사람들이 많아 정치적일 수도 있다복지가... 적은게 큰 단점,0
COUPANG,복지가 많이 부족한 것은 사실인듯 이부분에서 보완점 찾고 있으니 개선될것으로 봄,0
COUPANG,급여가 진짜 너무 적음커리어 향상하려면 비개발직은 어려울 듯,0
COUPANG,이걸 한다고?? 싶은 프로젝트들을 계속 한다 (장점이자 단점..ㅎ),0
COUPANG,신입한테 온보딩 같은거 해주는게 진짜 없다... 다행히 팀원분들이 잘 해주셔서 살아남는중... 회사 차원에선 거의 안해줌,0
COUPANG,워라밸을 보장할 수 없음빠르게 성장하는만큼 엄청 바쁜 회사,0
COUPANG,시스템문제 워라밸 매일매일 이슈 생겨 해결하기바쁨 업무강도 강함,0
COUPANG,복지가 곧 급여고 급여가 곧 복지라고 생각함. 급여가 리얼로 짬. 복지도 딱히 없음.,0
COUPANG,사람 귀한줄 모름. 워라벨 최악. 급여가 진짜 이게 급여냐,0
COUPANG,복지가 다른 기업들에 비해 별로 없는 편재택인데도 회사가 워낙 바쁘니 야근이 잦다...집에서 쉴 수가 없다ㅠㅠ,0
COUPANG,오래 다니진 않았지만 정치를 잘해야 레벨업을 잘하는 것 같아 보였음체계가 너무 자주 바뀜근무시간내 업무외 터치가 심했음,0
COUPANG,집에서 거리가   멀고 영어를 가끔씩 써야하는부분이 힘듭니다,0
COUPANG,사내공모나 전배로 오는 경우가 많아 메이저리티가 없는 인원이 꽤 있음,0
COUPANG,딱히 없음팀바팀이라 다른 팀은 모르겠지만비개발은 야근도 많다던데,0
COUPANG,업체한테 갑질요구. 공정위이슈가 늘 반복업체한테 공급가깍고 광고비받아오는 반복되는 일군대문화,0
COUPANG,중국 친구들 정치가 심하다. 한국인들 영어 못하면 버티기 힘들지,0
COUPANG,같은직종중에 배송하기 가장 힘듬 예로 아파트같은경우 쿠팡 별로안좋아함,0
COUPANG,자기 스스로가 성장 해야하는 한계가있어 쉽게 올라갈 수없음,0
COUPANG,"없다시피 한 복지, 혹시 영어를 못한다면 기회가 상당히 줄어들것임",0
COUPANG,빨리빨리 돌아가는데 알아서 배워야함. 일터지면 밤이나 주말에도 일해야할 수도 있음.,0
COUPANG,초반에 적응하기 쉽지않다. 딱히 단점이 없다......,0
COUPANG,아직 입사한지 얼마 안되서 잘 모르지만 영어는 확실히 필요합니다 ,0
COUPANG,개인에게 요구한 기대치가 상당히 높은 편입니다. 코어는 성과를 위해 외국인이 다 가져가는 분위기..,0
COUPANG,비슷한 회사들보다 교육 프로세스가 부족한 듯?복지가 별로 없기도 한데 이건 연봉으러 커버된다.,0
COUPANG,생긴지10년이 안되니 회사가 기본 시스템이 없음뻥보태서 하루에 한번씩 시스템이 바뀌는거 같음 ~,0
COUPANG,"외국계 회사 문화를 추구하지만, 일하는 사람들이 한국인이다.",0
COUPANG,박봉 오브 박봉. 파견직 또는 계약직이 대부분이며 정직원 전환 불가,0
COUPANG,회사 구조가 복잡함. 미국 싱가폴 중국 한국 등 실제로 사업은 한국이 주 무대지만 다양한 국적의 사람들이 일한다. 그리고 백앤드는 무조건 자바\스프링이라는게 별로..,0
COUPANG,테스트 항상 테스크 펼처 놓고 감담이 안됨 오래되도 처우 계선 눈에 띄게 안됨 자기가 자기꺼 챙겨야함,0
COUPANG,일이 너무 너무 너무 많아직급은 사원 하는일은 과장급?,0
COUPANG,배송만 하는줄 알고 들어오면 큰코 다침오너쉽이랑 차량 관리  후레쉬백 정리기타등등 잡다한거 많음,0
COUPANG,"쓸데없이 영어 많이 하는것,  식당없음, 복지 없음,일 많음 ",0
COUPANG,우리는 수직적이지 않다 정색하면서 수직적으로 행동하는게 몇 있음,0
COUPANG,적당한 예의와 적당한 참견이 필요하다. 소문이 빠른 편?,0
COUPANG,바쁘게 돌아가는만큼 일이 빠르게 진행되고..업무 부담이 많아요,0
COUPANG,내 자신의 커리어의 발전 가능성이 1도 없다특정 부서들은 고인물들이 너무 많아 썩은내가 날 지경,0
COUPANG,열정맨들이 많기도 하고 업계특성상 빠르게 돌아가야 해서 워라밸 보장은 어려운 듯.....,0
COUPANG,"사내정치가 심각하며 외국인 우대, 내국인 차별이 공공연하게 이루어지며 이렇다할 복지가 마련되어있지 않고 부서이동이나 편성이 매우 잦은편이다. 중국인직원들의 제식구챙기기 심하고 야근을 당연시하게 여긴다",0
COUPANG,쿠팡에서 일하면서 단전음 몸이 많이 상할수 밖에  없느거 같습니다,0
COUPANG,"많은 가구스로 육체적으로 힘듬 , 어딜 들어가나 똑같겠지만 군대식 조직 문화가 있음",0
COUPANG,영어 이름 오그라들긴하는 부분...............,0
COUPANG,잦은 팀변경매니저가 누구냐에 따라 업무 환경이 심하게 차이남쿠팡내에서의 다양한 프로그램 참여도도 현저히 차이남소통을 강조하나 소통이 안됨,0
COUPANG,"5년째근무중 ,연봉 동일, 물론 레벨이오르긴했으나 미비함",0
COUPANG,조직이 안정화 되어 있지 않아서 오래 다닐수 있을지 고민하는 회사.,0
COUPANG,배송시간과 휴게시간을 나누어 놨는데 크게 의미를 부여하지 못하는 실정입니다,0
COUPANG,의사결정은 빠르게 이뤄지나 온갖 절차와 승인 과정으로 인해 빠른 실행은 힘듬.굵직한 핵심 프로젝트는 팀장급들이 자기 핵인 라인에 몰아주는데 눈치없이 그거 건드리면 안됨.,0
COUPANG,영어를 못하면 여러모로 쉽지않음 모든 서류가 영어로 되어있음,0
COUPANG,"단순 반복 업무만 해서 내 실제 업무 능력상승엔 의아함외국계, 벤처, 대기업의 모둔 단점이 다 있음",0
COUPANG,도입중인 스마트오피스? 회사에 내 자리가 없어진다는데 이게 무슨말인지,0
COUPANG,"신입들도 재택근무를 해서팀에서 구체적으로 하고있는 일,어께너머로 어떤걸 쓰는지 어떤 꿀팁들이 있는지 등을 파악하기 어려움이런건 부바부겠지만 선배들 엄~청 바빠보임 일 많은것같다.물론 스스로 학습하고 익혀야하는거니 큰 단점은 아니지만, 한달이라는 짧은 시간동안 다른 단점은 보이지 않았음",0
COUPANG,"본사 건물주변 길 너무 막힘, C레벨 및 매니저급과 커뮤니케이션 부족",0
COUPANG,부서마다 워라밸이 다르겠지만 빡셈외국인이 짱인 회사 ㅎ,0
COUPANG,너무너무 많지만 일단 구성원의 기본의식이 너무 낮음 오피스인원은 대부분 괜찮지만,0
COUPANG,재택이 많아서 팀원들을 자주 보기 힘들다는 거 정도줌으로 보긴 하지만,0
COUPANG,일부직군 몸도힘들고 정신적으로도 힘듬.근무시간 개판오분전임.,0
COUPANG,효율성 안나오는데 배송 가구는 너무 많음인센티브 지역별로 편차 심함,0
COUPANG,복지 진짜 없다 쿠팡캐시 십만원이 전부다 밥도 사먹어야하고 십만원 지원은 주지만.. 계약직이 많다 전환 안되는 부서도 많음,0
COUPANG,너무 급속도로 조직이 커지고 성장하다 보니 내적인 시스템이 부족함 부분이 많음,0
COUPANG,회사가 추구하는 방향성이나 복지를 잘 지키는 팀을 만나면 진짜 다닐만한곳이지만 야근결제 올리는것도 눈치주고 못올리게 하는 팀도 존재함. 팀 별로 워라벨 차이가 너무 심함. 연봉 차이도 심한듯. 성장세를 보이는 회사이다보니 팀도 자주 바뀜. ,0
COUPANG,1. 좁고 깊은 업무영역으로 인해 이직 시 선택지가 줄어들 수 있다2. 모든일들이 상당히 바쁘게 돌아가서 정신줄 놓기 쉽다,0
COUPANG,정신없이 배우다보면 야근도 정신없이하지만 포괄임금제라 야근수당은 없음,0
COUPANG,지나친 경쟁으로 도태될수도 있기때문에 노력을 요합니다.,0
COUPANG,없었숩니다. 음... 사람많은 많큼 일이 많다? 그정도ㅡ,0
COUPANG,아무래도 본사까지 가는 길이 빡세서 힘들었지만 지금은 적응됨,0
COUPANG,조식 석식 무료 제공 위치가 좋아서 접근성 용이 팀바팀 업무 강도나 분위기가 매우 다름,0
COUPANG,"안좋은 팀원과 엮여서 피곤함, 다양한 고스펙자들이 모여 잡일하는 구조",0
COUPANG,팀장과 그의 오른팔의 군대놀이꼰대중에 꼰대미친 업무량복리후생 부재,0
COUPANG,야근이 요새들어 좀 자주 발생하는 것이 있으나 프로젝트가 많아 그런 것이라서 참을만함,0
COUPANG,월급이 너무 작다. 특히 비개발자는 월급이 무슨 공무원 초봉 비슷한 느낌... 쿠무원이라할까??,0
COUPANG,매 년 성과평가공정하지 못함팀장 평가는 없음복지 없음팀바팀 케이스가 너무 많음쿠팡 자체 문화가 점점 새로 온 꼰대 책임자들 때문에 사라지고 있음더 이상 옛날 쿠팡이 아님,0
COUPANG,연차휴가 이외 여름휴가 같은 유급휴가가 있었으면 좋겠다. 그외에 단점은 아직 모르겠음. ,0
COUPANG,신입이 들아와서 처음에 너무 빡시다영어 많이 쓴다업무량이 많다,0
COUPANG,"많은 업무량, 빠르게 변화하는 시스템에 따른 업무 변동",0
COUPANG,일은 힘들다칼퇴하더라도 업무시간 중에 무척 임팩트 있게 ,0
COUPANG,근무강도에 비해 급여는 많지 않은 느낌. 업무 스트레스가 꽤 있는 편이다.,0
COUPANG,탑다운이 방법고안이나 설계부분도 설정해준다. 그냥 우리는 생각을 안하고 하라는 대로 하면 되고 팀의 개념이 없는 것 같다. 각자의 역량보다는 그냥 목표를 향해 수백명이 경주하는 것과 같다,0
COUPANG,각자 도생이라 살아남는것도 각자!비개발은 연봉이 낮음,0
COUPANG,"경쟁을 좋아함, 슬슬 대기업화 됨, 챌린지가 심한 편, 워라밸 지키기 어려울 수 있음, 매니저 잘만나야함",0
COUPANG,쿠팡의 모토인 아마존 실사판. 말 그대로 여기는 정글이다,0
COUPANG, 야근 강요. 군대식 문화. 주말 연차 시간 가리지 않는 슬랙.  ,0
COUPANG,복지가 많은 편은 아님. 빠르게 움직이다보니 발생하는 문제도 있음.,0
COUPANG,"무능한 매니저, 매니저도 아닌데 꼴값떠는 젊은 꼰대.개발자에게만 후한 연봉. 이직마려운데 코시국이라 참음.",0
COUPANG,사람을 소모품으로 안다. 부서마다 다르겠지만 주먹구구식 운영에 소모품도 모마될 지경... 다같이 으쌰으쌰하는 분위기 만들고자하는 몇 명 덕에 힘내본다는 생각.,0
COUPANG,"- 프로세스나 업무에 필요한 환경들이 너무 구비되어있지 않음. (사내 인트라넷, 개발자들이 그때그때 필요한 툴이나 환경을 만들어야 하는문제)- 영어 커뮤니케이션이 아예 안되면 난감함.",0
COUPANG,코로나로 인한 자택근무로 인하여 일을 배우는데 익숙치 않음,0
COUPANG,근무시스템이 수시로바뀜매번테스트다 근무자 생각안하고 살인적인 스케줄로 바뀜. 그러니 그만두는사람도 많음그러니 달콤하게 유혹하고 채찍질만 존나함,0
COUPANG,전체 구조 파악하기 어려움체계 별로 없음스스로 개척해가야함,0
COUPANG,신체적으로 고생함생각보다적은 연봉내직군은 커리어에 도움안됨,0
COUPANG,크게 있는거 같진 않음. 가끔씩 이해 안되는 오더? 근데 그건 캠프마다 다르며 사람마다 각자 생각이 다르기때매 그때만 좀 그렇지 어쩔 수 없다고 생각함.,0
COUPANG,야근 당연시 여기는 팀이 많음.성장하는 기업이라면 조직문화도 그에 맞게 발전이 필요하지 않을까 싶음.그래서 인재들이 잠깐 있다가 많이 빠져나가는게 아닐까 라는 생각도 해봄 .,0
COUPANG,단순하고 지루한 업무들이 주를 이루어서 따분한 느낌이 들때가 많음,0
COUPANG,복지가 별로임 회사가 다 그렇겠지만 팀바팀이 심함 좋은부서 만나면 좋아요,0
COUPANG,워라벨 보장 없음 휴가여도 당연히 메신저 날라옴다만 적자여도 인센나옴 앞으로 스톡옵션은 없음,0
COUPANG,덜 체계적인 부분이 있음.자율성이 보장되지만 그에 따른 책임,0
COUPANG,바뀌는게 많은곳이다보니 초기에 입사시 친절한 가이드가 잘없어 던져지며 배운다,0
COUPANG,나날이 갈수록 쎄지는 쿠팡맨(현 쿠팡친구)의 근무강도와 의외로 열악한 근무환경.(캠바캠)열심히 일하면 그만큼 대우해주는게 아니라 그만큼 업무량을 더 많이 쥐어줌.,0
COUPANG,다양한 직군의 모임으로인한 언어트러블및 복잡한사람관계.,0
COUPANG,입사한지 얼마 안되어서 그런지 전혀 보이지가 않네요 ㅎㅎ만족합니다.,0
COUPANG,워라벨 무시 휴게시간 미보장 인격모독 입사자를 위한 온보딩 따위 없음 복잡한 시스템 알아먹기 힘든 팀명 업무분장 불분명 ,0
COUPANG,영어를 잘해야 좋다. 장점일 수도 있고 단점일 수도 있는데 나한테는 단점이었다. 입사 후 몇개월만 지나면 나아진다고 하지만 현재까지 영어로 의사소통한다는 것은 어려운 일이다.,0
COUPANG,트렌드에 민감하게 반응하기때문에 고정적 업무보다는 급히 세팅되는 업무가 많아 고생할때는 존재합니다,0
COUPANG,팀들끼리 협업이 잘 안되는거 같음담당자 찾아도 피드백이 안오는 경우가 종종 있음,0
COUPANG,급여가짜다 물량이 많아서 힘들다 타캠 지원가기싫다 지원 노우,0
COUPANG,시키는것만 하면 되기 때문에 많은걸 배우진 못한다.업무 내용이 수시로 변경되기 때문에 뭐가 맞는건지 모르는 상태에서 하라는 것만 한다.,0
COUPANG,직군마다 차별이 있고 급여도 낮고 야근 한다고 야근수당 주는 것도 아니고 자주 바뀌고,0
COUPANG,1. 희망고문계약직으로 근무중임. 매번 '이거 잘하면 너네 전환 될 수 있어. 그러니까 열심히 해보자!' 하는데 정규직 전환률이 미비하다고 함.. 나도 어떻게 될지 모르겠기때문에 기대없이 업무에 임하는 중2. 적은급여부서마다 다르겠지만 우리 부서에선 정규직 직원과 계약직 직원의 업무 구분이 명확하지 않은 듯... 그래서 내가 받고있는 급여가 너무 적다고 생각됨아무래도 계약직 지원 과정의 허들이 낮아서(?) 인듯함3. 소소한 복지들이곳 급여가 곧 복지여서인지 특별한 복지는 잘 모르겠음.,0
COUPANG,외국계 회사처럼 자기피알이 중요하며 관리직들이 자신들의 성과를 위해 새로운 시스템을 자꾸 만들어 밑을 쥐어짜는 문화 그로인해 높은 퇴사율 및 여러 파생되는 문제는 밑에서 어떻게든 막고 장점만 그분의 성과로 가져감,0
COUPANG,"생산성에 너무 욕심을 내며, 복불복이 심한곳 중에 한곳",0
COUPANG,경력직이 적응을 돕는 OJT가 없며 업무에 대한 r&r이 불명확,0
COUPANG,업무가 많타 관리직도 쿠친들도 빠르게 성장하나 내부적으로도 빠르게 돌기에 속도 맞추기 힘듬,0
COUPANG,하루하루 빡쎄게 성과나야하는 부분입니다. 이것이 쉽지않은 부분입니다,0
COUPANG,"체계라는게 없고 워라벨 최악. 저녁, 주말은 없고 특정 직군과 직급 외에는 연봉이 낮음. ",0
COUPANG,워라벨은 보장받기힘듭니다.수직적 기업문화가 익숙하다면 어색할수있습니아,0
COUPANG,뉴스에 우리회사가 나왔다고?!!! 아니 이번엔 또 뭘 잘못한거야... 코로나 지친다 진짜... 하필또 9시뉴스야..,0
COUPANG,개처럼부림 장난아니게 힘듬 그냥 위에서하라면 하라는대로 하면됨 실질적으로 위에선 만들기만 하고 현 상황은모름,0
COUPANG,기존 전통적인 대기업과 다른 조직문화로기존방식을 고수하면 시행착오가 있을 수 있음,0
COUPANG,사람을 부품으로 아는 면이 있음 그런데 뭐 이건 어디나 그렇지,0
COUPANG,생각보다 업무가 많은편 가이드가 자리잡힐때까지는 힘들것같음 ,0
COUPANG,외국인이 많음. 영어를 못하면 힘듬. 회사의 미래가 불투명하다는 것? 그런데 오래 다닐건 아니니까,0
COUPANG,체계같은 것들이 잘 잡혀있지 않아서 신입으로 들어왔을 때 우왕좌왕함.,0
COUPANG,"아직 체계적이지 않은 신규 입사자 트레이닝,이외에는 잘 모르겠습니다.",0
COUPANG,급여는일강도에비해 적음    직원들생각하는척 하는회사.,0
COUPANG,업무숙련에 시간이 걸림. 일반회사와 다른 조직문화.늘어나는 업무량,0
COUPANG,"매니저들의 리더쉽 부족, 프로세스를 만들어가자는 말 아래 뚜렷한 목표도 가이드라인도 없다는 점을 알 수 있음",0
COUPANG,"업무의 강도는 상당한 편인데 그에 비해 급여가 많지 않음(물론 아주 적은것도아님), 갈수록 배송해야할 물량은 늘어나는데 배송외 업무(예를 들어 프레시백 회수, 아이스팩 정리 등)들이 자꾸 생겨나고 기존 업무 방식들도 까다로워짐 근속일수가 높아질수록 숙달되어 편해지기는 커녕 갈수록 힘들어지기만함.",0
COUPANG,비오는날이 가장 힘들고 춥고 더울때도 많이 땀나고 힘듬,0
COUPANG,큰지 얼마 안되어서 그런지 여러 복지제도가 아직 부족한 것 같아요,0
COUPANG,외국인이 많다일이 적은 편은 아니다대기업만큼 프로세스가 잘 잡힌 상태는 아닌듯,0
COUPANG,일 드럽게 힘들고 진입장벽이 낮은만큼 작원들을 소모품 취급함퇴사율이 엄청높고 근무강도는 점점쎄짐,0
COUPANG,복지가 너무 없음신입 교육이 부족함성장속도를 체계가 못따라가는 듯,0
COUPANG,"연봉 아쉽습니다, 개발자만큼 대우 잘 해주었으면 합니다. 워라밸 없는듯",0
COUPANG,각각의 부서들이 비슷한 프로젝트를 진행하고 공유도 되지 않아 중복된 프로젝트가 많음 업무에 대한 명확한 RnR이 없어 혼란스러움,0
COUPANG,"영어, 외국인, 애사심 적은 직원들. 아쉬운 포괄임금제 정도인듯합니다.",0
COUPANG,초기에 시스템을 파악하기 조금 정신없다. 알아서 깨우치고 공부해야 한다.,0
COUPANG,영어 잘 못하면 성장기회는 별로 없는 듯. 줄도 잘 타야함,0
COUPANG,"1. 생산성에 대한 압박 일개 계약직으로 일하면서 생산성으로 그 사람의 능력이 평가되기 때문에 압박감이 심하다. 정규직을 바라고 들어오는 계약직들 사이에 보이지 않는 경쟁이 심한 듯2. 희망고뮨일 잘하면 정규직 될 수 있을거다, 이 일까지 조금 더 커버할 줄 알면 정규직 될 수 있을거다 라며 희망을 주지만.. 꿈 깨라고 하는 사람들이 주변에 많다.3. 너무 적은 급여",0
COUPANG,나의 성장이 보이지 않음중간관리자급이 나이가 어린 편,0
COUPANG,"항상 사고위험에 노출되어있음, 육체적, 정신적스트레스가 심함,",0
COUPANG,외국 인재들이 많아서 의사소통이 안됨 통역이 있더라도 기본적인 의사소통 하기는 벅참,0
COUPANG,"장점 외에 대부분 별로임 워라밸 없음, 대우 케바케, 복지 명절 10만원이 전부",0
COUPANG,연봉이 업무강도나 수준에 비해 낮다.... 커리어 쌓긴 좋으나 연봉이 낮으면 커리어 쌓아서 이직하자라고 생각하기쉽상.. ,0
COUPANG,들어와보니 시급으로 따지면 적었던 연봉과승진하기 하늘의 별따기었다는 점 ,0
COUPANG,"다른 it회사들에 비해 외국인 비율이 높아서 의사소통에 불편함이 있지만, 통역 해주는 사람이 있어 어느정도는 해소 가능함",0
COUPANG,업무강도 너무 셉니다. 워라벨은 기대하기가 힘듭니다. ,0
COUPANG,직원보다 고객을 중요시 생각함경업금지 조항이 아직도 있음,0
COUPANG,"비정규직에 대한 처우가 팀마다 크게 상이하다.소속된 팀원 구조 상 정규직보다 비정규직이 더 많을 시 이는 더욱 크게 느껴질 수 있다.직급이 없고 모두가 동등한 구조라고는 하지만 이는 말 뿐이다.분위기상 상사와 부하가 존재하며 그에 따른 밑의 직원들의 압박감은 엄청나다.아무리 회사가 일을 하기 위한 장소라고는 하지만 1분 1초를 감시하는 시스템은 정말 아닌 것 같다.사람이 어떻게 회사에 있는 내내 일만 하겠는가.잠깐 숨도 돌리며 커피도 한잔 하고, 동료들과 기분전환 하기도 하지 않겠는가.물론 불가능 한 건 아니지만 개개인의 능력치 및 업무 성과가 초단위로 기록되는 시스템이 박혀있어 절대 불가능하다.직원들의 피드백을 최대한 반영할 수 있게끔 의견을 내달라는 건 해당 내용에 대해 생각할 시간을 줬을 때 가능하다.근무하는 시간 내내 당장 숫자 하나, 텍스트 하나 바꾸기 바쁜 아랫직원들한테 너무 큰 것을 요구하는게 아닌가 싶다.심지어 화장실을 가는 것도 눈치가 보인다.이걸 바라만 보고 있는 높은 직급(레벨)의 관리자들 또한 똑같은 사람들이다.같은 소통의 장에 속해있어 모든 업무 진행과 정규직들이 비정규직에 대하는 태도를 보고 있음에도 이를 개선하려고 하기보다 방관하기에 그지없다.위와 같은 상황은 특히 리테일쪽에서 심한 것 같고, 그 안에 분리되어있는 팀별로 정규직보다 비정규직이 얼마나 많냐에 따라 크게 나뉜다.수많은 쿠팡 근무 후기들 중 대부분이 비정규직은 쓰다 버리는 용도의 사물 취급밖에 받지 못한다고 한다.이는 어느 규모있는 회사에서도 느낄 수 있는 부분이겠지만, 이 곳은 더욱 심하다.작성 하고있는 본인 또한 여러 회사들을 다녀보았으나 이 곳만큼 심한 곳은 듣도보지도 못 했다.물론 업무의 흐름, 회사의 시스템에는 배울점이 분명히 많다.하지만 좋은 것보다 안좋은 점을 더욱 많이 느끼고, 업무적인 것 보다 저런 사람처럼 살아선 안되겠다라는 생각을 근무하면서 더욱 많이 느꼈다.어디서 근무를 하던, 어떤 업무를 하던, 세상에 쉬운일은 하나도 없다.하지만 쓰레기장을 스스로 걸어가냐, 피해가냐, 혹은 분리수거라도 배워서 나오겠냐 정도는 구분할 줄 알아야한다.쿠팡, 정규직은 잘 모르겠으나 비정규직이라면 커리어 향상이 아닌 환승이직 정도를 목표로 두는 것이 가장 적합할 듯 하다.",0
COUPANG,본사건물엘리베이터자주바뀌는 업무환경 / 구조커리어 향상 힘듦,0
COUPANG,외국어 능력이 중요하다. 타 네카라쿠 중에서는 수직적인 편,0
COUPANG,워라밸 없음급여 굉장히 적음근무시간내내 일함실적의 압박,0
COUPANG,사람바이사람 상사를 잘만나야한다반복적인 업무 급여가 적다,0
COUPANG,이것도 글쎄요... 많이 힘들고 맨날 물량 많고 피곤해요...,0
COUPANG,외국계 회사라 그런지 매정함 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ 정없음,0
COUPANG,1. 복지(조금만 더 늘려줘도 크게 다가올거 같은뎅..)2. 밥3. 영어 자주 씀(통역은 해줌),0
COUPANG,특별한 복지가 없는것이 아쉽다스프린트 단위로 일하다보니 쉴틈이 없다,0
COUPANG,입사한지 얼마안되서 아직은 잘 모르겠네요나중에 생기면 추가함,0
COUPANG,기업 규모에 비해 다소 적은 페이. 정규직 고용이 적음,0
COUPANG,업무방향이 산으로 갈 때도 있고 책임지는 사람과 팀이 없다,0
COUPANG,그러나 문화가 잘 정착되지 않는 듯함 체계적인 관리 및 소통이 되면 좋을 듯함,0
